Departamento,MUNICIPIO
ANTIOQUIA,YOLOMBO
ANTIOQUIA,CAREPA
ANTIOQUIA,COPACABANA
ANTIOQUIA,EL BAGRE
ANTIOQUIA,ABRIAQUÍ
ANTIOQUIA,PUERTO NARE
ANTIOQUIA,MUTATA
ANTIOQUIA,BELLO
ANTIOQUIA,N/A
ANTIOQUIA,ITUANGO
ANTIOQUIA,GRANADA
ANTIOQUIA,DON MATIAS
ANTIOQUIA,ZARAGOZA
ANTIOQUIA,RIONEGRO
ANTIOQUIA,LA CEJA
ANTIOQUIA,ANZÁ
ANTIOQUIA,BARBOSA
ANTIOQUIA,COPACABANA
ANTIOQUIA,ITAGÜÍ
ANTIOQUIA,ARGELIA
ANTIOQUIA,YARUMAL
ANTIOQUIA,YALÍ
ANTIOQUIA,SAN CARLOS
ANTIOQUIA,SANTO DOMINGO
ANTIOQUIA,YARUMAL
ANTIOQUIA,BRICEÑO
ANTIOQUIA,SAN CARLOS
ANTIOQUIA,N/A
ANTIOQUIA,MONTEBELLO
ANTIOQUIA,PEQUE
ANTIOQUIA,SAN PEDRO DE URABA
ANTIOQUIA,LA CEJA
ANTIOQUIA,CAROLINA DEL PRÍNCIPE
ANTIOQUIA,CAÑASGORDAS
ANTIOQUIA,ALEJANDRÍA
ANTIOQUIA,ANGOSTURA
ANTIOQUIA,ALEJANDRÍA
ANTIOQUIA,GRANADA
ANTIOQUIA,SANTA FE DE ANTIOQUIA
ANTIOQUIA,HISPANIA
ANTIOQUIA,BOLIVAR
ANTIOQUIA,CISNEROS
ANTIOQUIA,BELLO
ANTIOQUIA,URRAO
ANTIOQUIA,ABRIAQUÍ
ANTIOQUIA,VIGIA DEL FUERTE
ANTIOQUIA,SAN VICENTE DE FERRER
ANTIOQUIA,BELMIRA
ANTIOQUIA,ABRIAQUÍ
ANTIOQUIA,SAN CARLOS
ANTIOQUIA,SAN LUIS
ANTIOQUIA,N/A
ANTIOQUIA,LIBORINA
ANTIOQUIA,RIONEGRO
ANTIOQUIA,ENVIGADO
ANTIOQUIA,LIBORINA
ANTIOQUIA,COPACABANA
ANTIOQUIA,RETIRO
ANTIOQUIA,GIRARDOTA
ANTIOQUIA,ALEJANDRÍA
ANTIOQUIA,RETIRO
ANTIOQUIA,SAN VICENTE DE FERRER
ANTIOQUIA,RETIRO
ANTIOQUIA,YARUMAL
ANTIOQUIA,NECHÍ
ANTIOQUIA,CAREPA
ANTIOQUIA,N/A
ANTIOQUIA,VALDIVIA
ANTIOQUIA,CAICEDO
ANTIOQUIA,JERICO
ANTIOQUIA,N/A
ANTIOQUIA,GRISALES
ANTIOQUIA,ANGOSTURA
ANTIOQUIA,SAN RAFAEL
ANTIOQUIA,SABANETA
ANTIOQUIA,N/A
ANTIOQUIA,MURINDO
ANTIOQUIA,PEQUE
ANTIOQUIA,BELLO
ANTIOQUIA,ANGELOPOLIS
ANTIOQUIA,MACEO
ANTIOQUIA,EL PEÑOL
ANTIOQUIA,ITAGÜÍ
ANTIOQUIA,FREDONIA
ANTIOQUIA,ANDES
ANTIOQUIA,EL BAGRE
ANTIOQUIA,SAN RAFAEL
ANTIOQUIA,GUATAPÉ
ANTIOQUIA,SANTA ROSA DE OSOS
ANTIOQUIA,FRONTINO
ANTIOQUIA,SEGOVIA
ANTIOQUIA,PLAYON
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,LA ESTRELLA
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,ABRIAQUÍ
ANTIOQUIA,COPACABANA
ANTIOQUIA,LA ESTRELLA
ANTIOQUIA,YARUMAL
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,ITAGÜÍ
ANTIOQUIA,BELLO
ANTIOQUIA,CAUCASIA
ANTIOQUIA,EL CARMEN DE VIBORAL
ANTIOQUIA,BELLO
ANTIOQUIA,ALEJANDRÍA
ANTIOQUIA,GUARNE
ANTIOQUIA,PEQUE
ANTIOQUIA,PEQUE
ANTIOQUIA,CALDAS
ANTIOQUIA,SAN FRANCISCO
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,PUERTO NARE
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,ANGELOPOLIS
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,SAN FRANCISCO
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,REMEDIOS
ANTIOQUIA,SALGAR
ANTIOQUIA,BURITICÁ
ANTIOQUIA,BURITICÁ
ANTIOQUIA,N/A
ANTIOQUIA,LA CEJA DEL TAMBO
ANTIOQUIA,LA CEJA
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,SANTA FE DE ANTIOQUIA
ANTIOQUIA,BELLO
ANTIOQUIA,N/A
ANTIOQUIA,SAN LUIS
ANTIOQUIA,BELLO
ANTIOQUIA,GIRALDO
ANTIOQUIA,GIRALDO
ANTIOQUIA,N/A
ANTIOQUIA,ARGELIA
ANTIOQUIA,ANORÍ
ANTIOQUIA,SAN FRANCISCO
ANTIOQUIA,EL RETIRO
ANTIOQUIA,FRONTINO
ANTIOQUIA,NECHÍ
ANTIOQUIA,LIBORINA
ANTIOQUIA,TITIRIBÍ
ANTIOQUIA,ITUANGO
ANTIOQUIA,ITAGÜÍ
ANTIOQUIA,EL RETIRO
ANTIOQUIA,TARAZÁ 
ANTIOQUIA,EL BAGRE
ANTIOQUIA,BELLO
ANTIOQUIA,SAN VICENTE DE FERRER
ANTIOQUIA,RIONEGRO
ANTIOQUIA,APARTADO
ANTIOQUIA,SANTO DOMINGO
ANTIOQUIA,NECOCLÍ
ANTIOQUIA,YOLOMBO
ANTIOQUIA,MARINILLA
ANTIOQUIA,PUERTO BERRÍO
ANTIOQUIA,HELICONIA
ANTIOQUIA,ITAGÜÍ
ANTIOQUIA,YARUMAL
ANTIOQUIA,CARAMANTA
ANTIOQUIA,COPACABANA
ANTIOQUIA,N/A
ANTIOQUIA,ALEJANDRÍA
ANTIOQUIA,BELLO
ANTIOQUIA,PUERTO BERRÍO
ANTIOQUIA,DON MATIAS
ANTIOQUIA,SANTA BÁRBARA 
ANTIOQUIA,ARBOLETES
ANTIOQUIA,SAN JOSE DE LA MONTAÑA
ANTIOQUIA,BELLO
ANTIOQUIA,ENVIGADO
ANTIOQUIA,CAREPA
ANTIOQUIA,APARTADO
ANTIOQUIA,BARBOSA
ANTIOQUIA,CHIGORODO
ANTIOQUIA,PUERTO BERRÍO
ANTIOQUIA,TURBO
ANTIOQUIA,TURBO
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,TURBO
ANTIOQUIA,ENTRERRIOS
ANTIOQUIA,AMALFI
ANTIOQUIA,HELICONIA
ANTIOQUIA,SANTA FE DE ANTIOQUIA
ANTIOQUIA,BELLO
ANTIOQUIA,GRANADA
ANTIOQUIA,BELLO
ANTIOQUIA,URRAO
ANTIOQUIA,TURBO
ANTIOQUIA,BURITICÁ
ANTIOQUIA,ITUANGO
ANTIOQUIA,PUERTO NARE
ANTIOQUIA,BELLO
ANTIOQUIA,GUADALUPE
ANTIOQUIA,GUARNE
ANTIOQUIA,SEGOVIA
ANTIOQUIA,BELLO
ANTIOQUIA,ABEJORRAL
ANTIOQUIA,CHIGORODO
ANTIOQUIA,EL RETIRO
ANTIOQUIA,ARBOLETES
ANTIOQUIA,HELICONIA
ANTIOQUIA,BELLO
ANTIOQUIA,SAN JUAN DE URABÁ
ANTIOQUIA,SAN LUIS
ANTIOQUIA,BELLO
ANTIOQUIA,CHIGORODO
ANTIOQUIA,BELLO
ANTIOQUIA,GUARNE
ANTIOQUIA,ZARAGOZA
ANTIOQUIA,SEGOVIA
ANTIOQUIA,APARTADO
ANTIOQUIA,CHIGORODO
ANTIOQUIA,SAN VICENTE DE FERRER
ANTIOQUIA,ALEJANDRÍA
ANTIOQUIA,N/A
ANTIOQUIA,RIONEGRO
ANTIOQUIA,COCORNÁ
ANTIOQUIA,N/A
ANTIOQUIA,YARUMAL
ANTIOQUIA,ITUANGO
ANTIOQUIA,HELICONIA
ANTIOQUIA,CISNEROS
ANTIOQUIA,SAN CARLOS
ANTIOQUIA,ANGOSTURA
ANTIOQUIA,HELICONIA
ANTIOQUIA,HELICONIA
ANTIOQUIA,ITUANGO
ANTIOQUIA,N/A
ANTIOQUIA,PUEBLO RICO
ANTIOQUIA,N/A
ANTIOQUIA,SAN CARLOS
ANTIOQUIA,CONCORDIA
ANTIOQUIA,GUARNE
ANTIOQUIA,URRAO
ANTIOQUIA,SAN ROQUE
ANTIOQUIA,SAN FRANCISCO
ANTIOQUIA,MARINILLA
ANTIOQUIA,PUERTO TRIUNFO
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,AMALFI
ANTIOQUIA,BELLO
ANTIOQUIA,MONTEBELLO
ANTIOQUIA,EL CARMEN DE VIBORAL
ANTIOQUIA,PUERTO NARE
ANTIOQUIA,LA ESTRELLA
ANTIOQUIA,CAÑASGORDAS
ANTIOQUIA,LA UNION
ANTIOQUIA,EL SANTUARIO
ANTIOQUIA,BELLO
ANTIOQUIA,EL PEÑOL
ANTIOQUIA,ENVIGADO
ANTIOQUIA,N/A
ANTIOQUIA,EL SANTUARIO
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,BARBOSA
ANTIOQUIA,GOMEZ PLATA
ANTIOQUIA,SANTA FE DE ANTIOQUIA
ANTIOQUIA,EL BAGRE
ANTIOQUIA,EL RETIRO
ANTIOQUIA,APARTADO
ANTIOQUIA,SEGOVIA
ANTIOQUIA,ARBOLETES
ANTIOQUIA,BELLO
ANTIOQUIA,UBICAR
ANTIOQUIA,CAUCASIA
ANTIOQUIA,N/A
ANTIOQUIA,SAN ROQUE
ANTIOQUIA,GRANADA
ANTIOQUIA,ENVIGADO
ANTIOQUIA,ZARAGOZA
ANTIOQUIA,MARINILLA
ANTIOQUIA,TITIRIBÍ
ANTIOQUIA,ARBOLETES
ANTIOQUIA,ANDES
ANTIOQUIA,BELLO
ANTIOQUIA,ARBOLETES
ANTIOQUIA,ARBOLETES
ANTIOQUIA,YARUMAL
ANTIOQUIA,N/A
ANTIOQUIA,BELLO
ANTIOQUIA,TITIRIBÍ
ANTIOQUIA,ENTRERRIOS
ANTIOQUIA,BELLO
ANTIOQUIA,ARBOLETES
ANTIOQUIA,YARUMAL
ANTIOQUIA,BELLO
ANTIOQUIA,RIONEGRO
ANTIOQUIA,NECHÍ
ANTIOQUIA,N/A
ANTIOQUIA,BELLO
ANTIOQUIA,CAREPA
ANTIOQUIA,TITIRIBÍ
ANTIOQUIA,BELLO
ANTIOQUIA,PUERTO NARE
ANTIOQUIA,N/A
ANTIOQUIA,BELLO
ANTIOQUIA,SAN LUIS
ANTIOQUIA,ARGELIA
ANTIOQUIA,GOMEZ PLATA
ANTIOQUIA,BELLO
ANTIOQUIA,SAN RAFAEL
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,N/A
ANTIOQUIA,PUERTO BERRÍO
ANTIOQUIA,APARTADO
ANTIOQUIA,LA ESTRELLA
ANTIOQUIA,COCORNÁ
ANTIOQUIA,N/A
ANTIOQUIA,ABRIAQUÍ
ANTIOQUIA,APARTADO
ANTIOQUIA,PUERTO BERRÍO
ANTIOQUIA,N/A
ANTIOQUIA,CIUDAD BOLÍVAR
ANTIOQUIA,CAICEDO
ANTIOQUIA,SAN CARLOS
ANTIOQUIA,APARTADO
ANTIOQUIA,N/A
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,PUERTO BERRÍO
ANTIOQUIA,BELLO
ANTIOQUIA,ALEJANDRÍA
ANTIOQUIA,CAUCASIA
ANTIOQUIA,N/A
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,LA ESTRELLA
ANTIOQUIA,AMALFI
ANTIOQUIA,ANORÍ
ANTIOQUIA,COCORNÁ
ANTIOQUIA,CONCEPCION
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,BELLO
ANTIOQUIA,PUERTO BERRÍO
ANTIOQUIA,BELLO
ANTIOQUIA,BURITICÁ
ANTIOQUIA,COPACABANA
ANTIOQUIA,FRONTINO
ANTIOQUIA,ITAGÜÍ
ANTIOQUIA,VEGACHÍ
ANTIOQUIA,CAROLINA DEL PRÍNCIPE
ANTIOQUIA,ANGELOPOLIS
ANTIOQUIA,YOLOMBO
ANTIOQUIA,PUEBLO RICO
ANTIOQUIA,URRAO
ANTIOQUIA,VEGACHÍ
ANTIOQUIA,MURINDO
ANTIOQUIA,ABRIAQUÍ
ANTIOQUIA,BELLO
ANTIOQUIA,HELICONIA
ANTIOQUIA,TURBO
ANTIOQUIA,SAN JOSE DE LA MONTAÑA
ANTIOQUIA,MARINILLA
ANTIOQUIA,TITIRIBÍ
ANTIOQUIA,EL SANTUARIO
ANTIOQUIA,COPACABANA
ANTIOQUIA,SABANETA
ANTIOQUIA,CAÑASGORDAS
ANTIOQUIA,BELLO
ANTIOQUIA,SABANETA
ANTIOQUIA,GIRARDOTA
ANTIOQUIA,ARBOLETES
ANTIOQUIA,PUERTO TRIUNFO
ANTIOQUIA,MACEO
ANTIOQUIA,BELLO
ANTIOQUIA,ITAGÜÍ
ANTIOQUIA,TURBO
ANTIOQUIA,DON MATIAS
ANTIOQUIA,TITIRIBÍ
ANTIOQUIA,BELLO
ANTIOQUIA,SANTA ROSA DE OSOS
ANTIOQUIA,AMALFI
ANTIOQUIA,TITIRIBÍ
ANTIOQUIA,ITAGÜÍ
ANTIOQUIA,CARACOLÍ
ANTIOQUIA,GUARNE
ANTIOQUIA,CÁCERES
ANTIOQUIA,TITIRIBÍ
ANTIOQUIA,N/A
ANTIOQUIA,N/A
ANTIOQUIA,N/A
ANTIOQUIA,N/A
ANTIOQUIA,BELLO
ANTIOQUIA,VENECIA
ANTIOQUIA,SANTA FE DE ANTIOQUIA
ANTIOQUIA,BELLO
Antioquia,BELLO
Antioquia,BELLO
ANTIOQUIA,BELLO
Antioquia,ITAGUI
Antioquia,SAN VICENTE
Antioquia,CACERES
Antioquia,BELLO
Antioquia,ENVIGADO
Antioquia,BELLO
Antioquia,BELLO
Antioquia,BELLO
Antioquia,CIUDAD BOLIVAR
Antioquia,BELLO
Antioquia,ENVIGADO
Antioquia,BARBOSA
Antioquia,BELLO
Antioquia,BELLO
Antioquia,ENVIGADO
Antioquia,BELLO
Antioquia,BELLO
Antioquia,SANTA FE DE ANTIOQUIA
Antioquia,Barbosa
ANTIOQUIA,BARBOSA
Antioquia,BARBOSA
Antioquia,BELLO
Antioquia,BARBOSA
Antioquia,FREDONIA
Antioquia,BARBOSA
Antioquia,ENVIGADO
ANTIOQUIA,LA ESTRELLA
Antioquia,BELLO
Antioquia,SABANETA
ANTIOQUIA,11
ANTIOQUIA,BELLO
Antioquia,GUARNE
Antioquia,SALGAR
Antioquia,BARBOSA
ANTIOQUIA,ENVIGADO
Antioquia,BELLO
Antioquia,BELLO
ANTIOQUIA,EL SANTUARIO
Antioquia,CALDAS
ANTIOQUIA,LA CEJA
Antioquia,BELLO
Antioquia,ITAGUI
ANTIOQUIA,SANTA ROSA DE OSOS
Antioquia,ENVIGADO
Antioquia,TITIRIBI
Antioquia,TITIRIBI
ANTIOQUIA,ITAGUI
ANTIOQUIA,SABANETA
antioquia,BELLO
ANTIOQUIA,BELLO
Antioquia,2
ANTIOQUIA,BELLO
Antioquia,ENVIGADO
ANTIOQUIA,BELLO
Antioquia,BELLO
Antioquia,ITAGUI
Antioquia,BELLO
ANTIOQUIA,ENVIGADO
Antioquia,BELLO
Antioquia,BELLO
Antioquia,BELLO
Antioquia,BELLO
Antioquia,MEDELLIN
Antioquia,ENVIGADO
Antioquia,BARBOSA
Antioquia,BELLO
ANTIOQUIA,BELLO
